1467607200,12582.78,19.05,1.00,141.35,12582.78,19.05,5.21,5.21,nan,nan,4995,4995,4995,4995,4995,5000,5000,4995,5000,5000,4997.00,2.45,
1467607500,12582.78,19.05,1.00,141.35,12632.74,18.95,5.21,5.21,nan,nan,800,800,800,805,800,800,805,800,800,800,801.00,2.00,
1467607800,12582.78,19.05,1.00,141.35,12582.78,19.05,3.53,5.21,27.76,nan,4995,4990,4990,4995,4995,5000,4995,4995,4995,4995,4994.50,2.69,
1467608100,12582.78,19.05,1.00,141.35,12533.04,19.15,3.44,5.21,24.79,nan,895,895,895,900,895,895,895,895,895,900,896.00,2.00,
1467609206,12988.76,18.23,1.00,141.31,12988.76,18.23,1.64,3.29,-28.73,19.93,4995,4995,4995,4995,4995,4995,5000,4995,4995,5000,4996.00,2.00,
1467609211,12988.76,18.23,1.00,141.31,12988.76,18.23,2.35,2.29,-7.17,-8.95,610,610,610,615,620,610,615,615,615,610,613.00,3.32,
1467738455,28171.65,-0.35,0.95,139.63,28171.65,-0.35,2.37,2.44,-6.60,-4.54,4995,4990,4995,4995,4995,5000,4995,4995,4995,5000,4995.50,2.69,
1467738468,28314.61,-0.47,0.95,139.52,28314.61,-0.47,2.40,2.45,-5.79,-4.35,4990,4990,4995,4995,4995,5000,4995,4995,4995,5000,4995.00,3.16,
1467738481,28458.65,-0.58,0.95,139.62,28458.65,-0.58,2.38,2.46,-6.48,-4.01,485,495,485,490,490,490,4990,4985,4995,4995,2290.00,2205.56,
1467738600,27749.08,-0.01,0.94,139.44,27749.08,-0.01,2.41,2.47,-5.42,-3.92,600,600,600,610,600,600,610,600,610,600,603.00,4.58,
1475079300,26931.41,0.66,0.86,133.62,26931.41,0.66,2.11,2.13,-14.15,-13.77,525,525,525,530,530,525,525,525,525,525,526.00,2.00,
1451530800,25520.83,1.89,0.82,130.09,25520.83,1.89,2.31,2.32,-8.36,-8.01,550,550,555,560,560,555,560,560,555,555,556.00,3.74,
