1467077556,20176.99,7.08,0.12,8.89,20088.24,7.18,2.56,3.01,-0.66,12.28,495,495,505,495,495,495,495,495,500,495,496.50,3.20,
1467077568,20537.32,6.66,0.12,9.55,20446.43,6.76,2.60,2.90,0.54,9.08,550,540,560,555,550,560,555,550,560,545,552.50,6.42,
1467077572,20628.75,6.55,0.17,15.07,20537.32,6.66,2.55,2.80,-0.93,6.28,555,555,565,555,555,565,555,555,560,560,558.00,4.00,
1467077575,20628.75,6.55,0.17,15.07,20537.32,6.66,2.51,2.76,-2.14,5.17,520,520,530,520,520,530,520,520,530,525,523.50,4.50,
1467077687,21189.03,5.92,0.11,7.94,21094.23,6.02,2.71,2.43,3.69,-4.45,885,885,890,885,885,890,885,880,890,885,886.00,3.00,
1467077700,21380.37,5.70,0.12,9.74,21284.41,5.81,2.33,2.61,-7.23,0.82,505,505,515,505,505,515,510,515,525,515,511.50,6.34,
1467077884,22068.97,4.96,0.12,8.89,21968.75,5.06,0.01,0.01,nan,nan,4995,5000,4995,4995,5000,5000,5000,4995,5000,4995,4997.50,2.50,
1467077890,22068.97,4.96,0.14,11.50,21968.75,5.06,0.01,0.01,nan,nan,545,550,555,550,550,560,545,4995,4990,4995,1883.50,2035.87,
1467077895,22068.97,4.96,0.15,13.14,21968.75,5.06,0.01,0.01,nan,nan,495,495,505,495,495,495,495,495,505,495,497.00,4.00,
1467077898,21968.75,5.06,0.19,17.92,21968.75,5.06,0.01,0.01,nan,nan,795,795,800,795,795,800,795,800,800,750,792.50,14.36,
1467078057,22373.42,4.64,0.12,8.88,22271.29,4.74,0.88,4.23,-58.00,55.55,530,535,530,550,540,535,530,535,535,640,546.00,31.84,
1467078066,22271.29,4.74,0.13,10.40,22169.81,4.85,4.24,4.09,56.24,48.87,5000,5000,4995,5000,4990,5000,5005,5000,5000,5005,4999.50,4.15,
1467078083,22271.29,4.74,0.12,9.69,22169.81,4.85,4.14,3.78,51.23,36.66,4995,5000,4995,4995,5000,4995,5005,4990,4995,5005,4997.50,4.61,
1467078158,22373.42,4.64,0.13,9.80,22271.29,4.74,3.80,3.93,37.70,42.23,4995,4995,4995,4995,5000,5000,4995,535,535,530,3657.50,2045.25,
1467078165,22373.42,4.64,0.13,10.87,22271.29,4.74,2.27,2.65,-8.92,2.10,4995,4995,5000,5000,5000,5000,4995,4995,5005,5000,4998.50,3.20,
1467078179,22476.19,4.53,0.12,9.68,22373.42,4.64,3.21,2.03,18.30,-16.03,4990,4995,5000,4995,4995,5005,5000,4995,5005,4995,4997.50,4.61,
1467078183,22476.19,4.53,0.15,12.48,22373.42,4.64,2.99,1.70,11.86,-26.27,4990,4995,5000,5000,5000,5000,5000,5000,5005,4995,4998.50,3.91,
1467078231,22579.62,4.42,0.12,9.56,22579.62,4.42,2.46,2.45,-3.34,-3.71,4995,4995,4995,5000,4995,5000,5005,5000,5005,5005,4999.50,4.15,
1467078239,22579.62,4.42,0.13,10.62,22579.62,4.42,2.61,2.54,0.79,-1.11,4995,5000,4995,5000,4995,5000,5005,4995,5000,5005,4999.00,3.74,
1467078243,22579.62,4.42,0.16,14.70,22579.62,4.42,2.57,2.48,-0.22,-3.02,4995,4995,5000,5005,5000,5000,5005,5000,5000,5010,5001.00,4.36,
1467078248,22579.62,4.42,0.14,11.72,22579.62,4.42,2.64,2.42,1.63,-4.59,4995,4995,5000,5000,4995,5000,5000,4995,5000,5005,4998.50,3.20,
1467078252,22579.62,4.42,0.15,13.51,22579.62,4.42,2.60,2.40,0.59,-5.12,4995,4995,5000,5005,5000,5000,5000,4995,5005,5005,5000.00,3.87,
1467078262,22579.62,4.42,0.13,10.14,22476.19,4.53,3.99,3.92,44.92,41.82,4995,4995,5000,5000,4995,5000,5000,4995,5000,5005,4998.50,3.20,
1467078270,22579.62,4.42,0.13,10.62,22476.19,4.53,4.10,4.05,49.38,47.35,4995,4995,4995,5005,5000,5000,5005,5000,5000,5005,5000.00,3.87,
1467078275,22476.19,4.53,0.15,12.86,22373.42,4.64,4.11,4.09,49.64,48.75,795,795,795,805,795,800,810,795,805,815,801.00,7.00,
1467078280,22476.19,4.53,0.14,11.23,22373.42,4.64,4.10,4.12,49.31,50.28,4995,5000,4995,5005,5000,5000,5000,4995,5000,5005,4999.50,3.50,
1467078285,22476.19,4.53,0.15,13.25,22373.42,4.64,4.12,4.12,50.38,50.40,5000,5000,5000,5000,5000,5000,5000,5000,5005,5005,5001.00,2.00,
1467078300,22373.42,4.64,0.12,9.57,22271.29,4.74,0.87,4.09,-58.89,48.79,4995,5000,5000,5005,5000,5000,5000,4995,4995,5005,4999.50,3.50,
