Lib = 0.3.0 SN = FFFF-FFFF-FFFF-FFFF
Time [UTC], PresOB [mBar], RH_OB [%], TempOB [C], Temp RTC [C], Bat [V], NumTicks [Cnt], 
2020/02/20 13:41:20,998.18,21.32,26.06,26.75,2.76,-9999
2020/02/20 13:41:26,998.19,21.23,26.12,26.75,2.77,-9999
2020/02/20 13:41:31,998.14,21.26,25.99,26.75,2.76,0,2.65,
2020/02/20 13:41:36,998.09,21.25,25.97,26.75,2.77,0,2.79,
2020/02/20 13:41:41,998.19,21.24,25.96,27.00,2.76,0,2.75,
2020/02/20 13:41:46,998.23,21.24,25.95,27.00,2.76,0,2.74,
2020/02/20 13:41:51,998.10,21.25,25.94,27.00,2.76,0,1.90,
2020/02/20 13:41:56,998.17,21.23,25.92,27.00,2.77,0,1.89,
2020/02/20 13:42:01,998.13,21.25,25.91,27.00,2.76,0,1.89,
2020/02/20 13:42:06,998.14,21.25,25.91,27.00,2.77,0,2.56,
2020/02/20 13:42:11,998.17,21.28,25.90,26.75,2.76,0,2.56,
2020/02/20 13:42:16,998.15,21.24,25.88,26.75,2.77,2,2.70,
2020/02/20 13:42:21,998.20,21.38,25.89,27.00,2.76,11,2.71,
2020/02/20 13:42:26,998.15,21.31,25.88,27.00,2.76,8,2.69,
2020/02/20 13:42:31,998.16,21.34,25.88,27.00,2.77,4,2.55,
2020/02/20 13:42:36,998.15,21.32,25.88,27.00,2.76,29,2.70,
2020/02/20 13:42:41,998.20,21.32,25.88,27.00,2.76,224,2.69,
2020/02/20 13:42:46,998.15,21.35,25.87,27.00,2.76,224,2.69,
2020/02/20 13:42:51,998.14,21.37,25.87,27.00,2.77,218,2.69,
2020/02/20 13:42:56,998.18,21.42,25.88,27.00,2.76,219,2.70,
2020/02/20 13:43:01,998.15,21.48,25.87,27.00,2.76,217,2.53,
2020/02/20 13:43:06,998.14,21.59,25.86,27.00,2.77,215,2.69,
2020/02/20 13:43:11,998.16,21.60,25.86,27.00,2.77,224,2.69,
2020/02/20 13:43:16,998.18,21.72,25.87,27.00,2.77,215,2.69,
2020/02/20 13:43:21,998.18,21.76,25.87,26.75,2.76,0,1.86,
2020/02/20 13:43:26,998.23,21.75,25.87,26.75,2.77,1,2.55,
2020/02/20 13:43:31,998.22,21.75,25.86,27.00,2.76,1,2.68,
2020/02/20 13:43:36,998.20,21.78,25.87,27.00,2.77,0,2.68,
2020/02/20 13:43:41,998.19,21.80,25.86,27.00,2.77,0,2.69,
2020/02/20 13:43:46,998.23,21.82,25.87,27.00,2.76,0,2.68,
2020/02/20 13:43:51,998.14,21.86,25.86,27.00,2.77,4,2.55,
2020/02/20 13:43:56,998.14,21.86,25.87,27.00,2.76,129,2.55,
2020/02/20 13:44:01,998.14,21.83,25.87,26.75,2.77,216,2.69,
2020/02/20 13:44:06,998.20,21.79,25.87,26.75,2.77,216,2.68,
2020/02/20 13:44:11,998.13,21.80,25.87,27.00,2.77,216,2.68,
2020/02/20 13:44:16,998.19,21.81,25.87,27.00,2.76,0,2.54,
2020/02/20 13:44:21,998.11,21.82,25.87,26.75,2.76,2,2.68,
2020/02/20 13:44:26,998.23,21.82,25.88,26.75,2.77,1,1.86,
2020/02/20 13:44:31,998.18,21.82,25.88,27.00,2.77,1,1.87,
2020/02/20 13:44:36,998.18,21.84,25.88,27.00,2.77,2,2.69,
2020/02/20 13:44:41,998.19,21.84,25.87,26.75,2.76,0,2.69,
2020/02/20 13:44:46,998.17,21.88,25.88,26.75,2.76,14,2.68,
2020/02/20 13:44:51,998.17,21.89,25.88,27.00,2.76,216,2.68,
2020/02/20 13:44:56,998.17,21.88,25.88,27.00,2.77,216,2.69,
2020/02/20 13:45:01,998.14,21.90,25.88,27.00,2.77,221,2.55,
2020/02/20 13:45:06,998.12,21.87,25.89,27.00,2.77,215,2.54,
2020/02/20 13:45:11,998.19,21.78,25.89,27.00,2.76,215,2.68,
2020/02/20 13:45:16,998.18,21.74,25.89,27.00,2.76,215,2.69,
2020/02/20 13:45:21,998.18,21.70,25.89,27.00,2.77,216,2.68,
2020/02/20 13:45:26,998.17,21.68,25.89,27.00,2.77,215,1.86,
2020/02/20 13:45:31,998.17,21.68,25.89,27.00,2.76,215,2.68,
2020/02/20 13:45:36,998.22,21.71,25.89,27.00,2.76,215,2.54,
2020/02/20 13:45:41,998.21,21.74,25.89,26.75,2.76,215,2.69,
2020/02/20 13:45:46,998.15,21.78,25.90,26.75,2.77,216,1.86,
2020/02/20 13:45:51,998.19,21.79,25.90,27.00,2.76,216,2.54,
2020/02/20 13:45:56,998.25,21.76,25.90,27.00,2.76,216,2.54,
2020/02/20 13:46:01,998.23,21.73,25.91,27.00,2.76,221,2.68,
2020/02/20 13:46:06,998.18,21.74,25.91,27.00,2.76,83,2.69,
2020/02/20 13:46:11,998.18,21.73,25.91,27.00,2.76,1,2.69,
2020/02/20 13:46:16,998.17,21.71,25.91,27.00,2.76,1,2.69,
2020/02/20 13:46:21,998.15,21.71,25.91,27.00,2.77,13,2.69,
2020/02/20 13:46:26,998.20,21.71,25.92,27.00,2.76,1,2.54,
2020/02/20 13:46:31,998.21,21.66,25.92,27.00,2.76,1,2.68,
2020/02/20 13:46:36,998.24,21.65,25.93,27.00,2.77,1,2.54,
2020/02/20 13:46:41,998.16,21.68,25.93,27.00,2.76,1,2.69,
2020/02/20 13:46:46,998.18,21.72,25.93,27.00,2.77,0,2.69,
2020/02/20 13:46:51,998.15,21.76,25.94,26.75,2.77,0,2.68,
2020/02/20 13:46:56,998.21,22.06,25.94,26.75,2.77,22,1.86,
2020/02/20 13:47:01,998.12,21.90,25.94,27.00,2.76,92,2.68,
2020/02/20 13:47:06,998.07,21.82,25.95,27.00,2.76,201,2.67,
2020/02/20 13:47:11,998.17,21.81,25.95,27.00,2.76,0,2.68,
2020/02/20 13:47:16,998.19,21.77,25.95,27.00,2.77,68,2.69,
2020/02/20 13:47:21,998.11,21.84,25.95,27.00,2.77,122,1.86,
2020/02/20 13:47:26,998.13,22.05,25.95,27.00,2.77,1,2.68,
2020/02/20 13:47:31,998.18,22.06,25.95,27.00,2.77,1,2.54,
2020/02/20 13:47:36,998.18,21.91,25.95,27.00,2.77,1,2.54,
2020/02/20 13:47:41,998.17,21.84,25.96,27.00,2.76,1,2.69,
2020/02/20 13:47:46,998.19,21.84,25.96,27.00,2.77,1,2.68,
2020/02/20 13:47:51,998.21,21.85,25.96,27.00,2.76,1,2.67,
2020/02/20 13:47:56,998.15,21.86,25.96,27.00,2.76,1,2.69,
2020/02/20 13:48:01,998.10,21.88,25.97,27.00,2.77,1,2.68,
2020/02/20 13:48:06,998.11,21.92,25.97,27.00,2.77,1,2.54,
2020/02/20 13:48:11,998.10,21.95,25.98,27.00,2.77,1,1.87,
2020/02/20 13:48:16,998.18,21.92,25.98,27.00,2.77,0,2.68,
2020/02/20 13:48:21,998.19,21.94,25.98,27.00,2.76,1,2.69,
2020/02/20 13:48:26,998.11,21.92,25.98,27.00,2.77,0,2.68,
2020/02/20 13:48:31,998.08,21.94,25.98,27.00,2.76,0,2.55,
2020/02/20 13:48:36,998.16,21.95,25.99,27.00,2.76,0,2.69,
2020/02/20 13:48:41,998.21,21.93,25.99,27.00,2.76,0,2.68,
2020/02/20 13:48:46,998.19,21.94,26.00,27.00,2.77,0,2.68,
2020/02/20 13:48:51,998.17,21.96,26.00,27.00,2.76,0,2.68,
2020/02/20 13:48:56,998.20,21.97,26.01,27.00,2.76,2,2.68,
2020/02/20 13:49:01,998.09,21.97,26.01,27.00,2.77,1,2.69,
2020/02/20 13:49:06,998.10,21.94,26.01,27.00,2.77,4,1.86,
2020/02/20 13:49:11,998.15,21.93,26.02,27.00,2.76,0,2.54,
2020/02/20 13:49:16,998.15,21.95,26.02,27.00,2.77,6,2.68,
2020/02/20 13:49:21,998.16,21.96,26.02,27.00,2.77,11,2.67,
2020/02/20 13:49:26,998.15,21.97,26.02,27.00,2.76,0,2.68,
2020/02/20 13:49:31,998.14,21.94,26.02,27.00,2.77,1,2.69,
2020/02/20 13:49:36,998.14,21.92,26.02,27.00,2.77,1,2.68,
2020/02/20 13:49:41,998.13,21.90,26.03,27.00,2.76,0,1.86,
2020/02/20 13:49:46,998.13,21.92,26.02,27.00,2.77,0,2.54,
2020/02/20 13:49:51,998.13,21.93,26.03,27.00,2.77,1,2.54,
2020/02/20 13:49:56,998.13,21.94,26.03,27.00,2.76,0,2.69,
2020/02/20 13:50:01,998.17,21.93,26.04,27.00,2.77,0,2.68,
2020/02/20 13:50:06,998.17,21.91,26.04,27.00,2.76,0,2.69,
2020/02/20 13:50:11,998.13,21.91,26.04,27.00,2.76,0,2.54,
2020/02/20 13:50:16,998.15,21.90,26.05,27.00,2.76,2,2.68,
2020/02/20 13:50:21,998.20,21.86,26.05,27.00,2.77,1,2.68,
2020/02/20 13:50:26,998.18,21.90,26.05,27.00,2.77,0,2.69,
2020/02/20 13:50:31,998.15,21.93,26.04,27.00,2.77,0,2.68,
2020/02/20 13:50:36,998.19,21.93,26.05,27.00,2.77,0,2.54,
2020/02/20 13:50:41,998.22,21.94,26.05,27.00,2.76,0,2.54,
2020/02/20 13:50:46,998.15,21.96,26.05,27.00,2.77,0,2.54,
2020/02/20 13:50:51,998.10,21.96,26.05,27.00,2.76,1,2.67,
2020/02/20 13:50:56,998.15,21.96,26.05,27.00,2.77,1,2.69,
2020/02/20 13:51:01,998.14,21.97,26.05,27.00,2.77,0,2.54,
2020/02/20 13:51:06,998.15,21.96,26.05,27.00,2.77,0,2.69,
2020/02/20 13:51:11,998.18,21.97,26.05,27.00,2.76,0,2.69,
2020/02/20 13:51:16,998.18,21.97,26.06,27.00,2.76,0,2.68,
2020/02/20 13:51:21,998.18,22.00,26.06,27.00,2.77,0,2.68,
2020/02/20 13:51:26,998.20,22.03,26.07,27.00,2.76,2,2.68,
2020/02/20 13:51:31,998.18,22.03,26.08,27.00,2.76,237,2.54,
2020/02/20 13:51:36,998.21,21.97,26.09,27.00,2.76,250,2.69,
2020/02/20 13:51:41,998.12,21.96,26.09,27.00,2.76,250,2.68,
2020/02/20 13:51:46,998.23,21.91,26.10,27.00,2.76,250,2.68,
2020/02/20 13:51:51,998.18,21.88,26.10,27.00,2.76,250,2.68,
2020/02/20 13:51:56,998.19,21.88,26.11,27.00,2.76,216,1.85,
2020/02/20 13:52:01,998.19,21.87,26.11,27.25,2.76,0,2.69,
